name,Kind,Alcohol,Aroma,Taste,Finish
"다나 에스테이트, 바소 까베르네 소비뇽",레드 와인,14.5,"오크, 타바코, 체리, 자두, 레드커런트","체리, 숲, 딸기, 단단한 구조감","크렘 브륄레, 붉은 과일, 딸기, 다크 초콜릿, 은은한"
오린 스위프트 8년 인 더 데저트,레드 와인,15.7,"오크, 라즈베리, 자두, 후추","블랙베리, 라즈베리, 클로브","블루베리, 오크, 바닐라, 체리"
오린 스위프트 팔레르모,레드 와인,15.3,"오크, 바닐라, 초콜릿, 가죽","블랙베리, 자두, 라즈베리, 체리","블루베리, 오크, 바닐라, 체리"
오린 스위프트 파피용,레드 와인,15.1,"오크, 바닐라, 초콜릿","블랙베리, 자두, 가죽","스모키, 초콜릿"
이스까이 말벡 - 까베르네 프랑,레드 와인,14.5,"과일, 다채로운","과일, 오크, 초콜릿, 산미",우아한
케이머스 나파 밸리 까베르네 소비뇽,레드 와인,14.8,"허브, 스파이시, 바이올렛, 바닐라, 오크","블랙베리, 자두, 다크 체리, 블랙커런트","코코아, 초콜릿, 타바코, 가죽"
달바 10년 토니 포트,주정강화(포트) 와인,20.0,"말린 과일, 견과류, 향신료, 헤이즐넛","초콜릿, 고소한, 부드러운, 섬세한","후추, 아몬드, 긴 여운, 스파이시"
SSC 나폴리 프로세코,스파클링 와인,11.0,"청사과, 백도, 감귤, 시트러스, 아카시아","신선한, 청사과, 균형 잡힌, 산미, 시트러스","우아한, 긴 여운"
"라벤토스 이 블랑, 데 닛 로제",스파클링 와인,12.0,"레드베리, 딸기, 시트러스, 자몽, 살구","산미, 탄산감, 붉은 과일","깔끔한, 시트러스"
쓰리 스타 바이 골든 블랑 로제,스파클링 와인,12.0,"꿀, 꽃, 말린 과일","딸기, 체리, 블루베리","달콤한, 부드러운"
루이부요 크레망 드 부르고뉴 그랑 리저브,스파클링 와인,12.0,"복숭아, 꽃, 토스트, 배, 자몽, 신선한, 효모","라임, 사과, 크리스피, 시트러스, 감귤","사과, 브리오슈, 미네랄리티"
프레시넷 꼬든 네그로 까바 브뤼,스파클링 와인,11.5,"꽃, 멜론, 파인애플, 레몬","풋사과, 배, 복숭아, 파인애플, 멜론","탄산감, 상쾌한, 긴 여운"
"투썩 점퍼, '래빗' 모스카토",스파클링 와인,11.0,"귤 껍질, 과일, 꽃","달콤한, 감미로운, 미네랄리티, 탄산감, 청포도, 레몬",신선한
"투썩 점퍼, '폭스' 프로세코",스파클링 와인,11.0,"레몬, 멜론, 허니듀, 복숭아","사과, 살구, 배, 파인애플","깔끔한, 열대 과일"
미스터 블랙스 리틀 북 쉬라즈,레드 와인,15.0,"훈제 베이컨, 오크, 풍부한, 민트, 후추","신선한, 가벼운, 산미, 블랙베리","긴 여운, 긴 여운, 균형 잡힌, 향신료"
룬타 말벡,레드 와인,14.5,"라즈베리, 오크, 체리","바닐라, 자두, 초콜릿","가죽, 블랙커런트, 블루베리"
싸베 씨 말보로 소비뇽 블랑,화이트 와인,13.0,"멜론, 자몽, 패션프루트, 허브","구스베리, 멜론, 자몽, 열대 과일, 복숭아, 미네랄리티","깔끔한, 신선한"
"비네티 자냐타, 레 살리네",화이트 와인,13.0,"열대 과일, 꽃, 바닐라, 오크","레몬 그라스, 민트, 미네랄리티, 짭짤한, 파인애플","균형 잡힌, 꿀"
브레드 앤 버터 샤르도네,화이트 와인,13.5,"버터, 오크, 바닐라","빵, 바나나, 치즈, 배, 사과",긴 여운
푸나무 소비뇽 블랑,화이트 와인,13.0,"젖은 돌, 자몽, 꿀, 멜론, 상큼한, 풀","복숭아, 망고, 열대 과일, 허브, 신선한","신선한, 과일"
섹슈얼 초콜릿,레드 와인,14.5,"체리, 블랙베리, 향신료","꽃, 다크 초콜릿, 블랙베리, 체리","라즈베리, 묵직한, 부드러운, 자두"
브레드 앤 버터 까베르네 소비뇽,레드 와인,13.5,"딸기, 장작, 바닐라, 오크","초콜릿, 커피, 버터, 자두, 체리","모카, 부드러운, 긴 여운"
르 그랜드 써밋,레드 와인,13.5,"바닐라, 블랙베리, 오크","딸기, 블랙 체리, 삼나무, 자두","긴 여운, 부드러운 타닌"
다크호스 브뤼,스파클링 와인,12.0,"사과, 배, 과일","과일, 고소한, 은은한",깔끔한
까사 데프라 아마로네 델라 발폴리첼라,레드 와인,15.0,향신료,"부드러운, 파워풀, 체리, 바닐라","섬세한 타닌, 균형 잡힌"
탈로 프리미티보 디 만두리아,레드 와인,14.0,"신선한, 과일, 바닐라, 오크, 초콜릿","자두, 블랙베리, 체리, 블루베리, 딸기","부드러운, 진한, 달콤한"
까사 데프라 발폴리첼라 리빠소,레드 와인,14.0,"자두, 블랙베리, 오크, 바닐라","초콜릿, 체리, 레드커런트","스파이시, 프루티, 복합적인"
그란 마에스트로 프리미티보 디 만두리아,레드 와인,14.0,"건포도, 자두, 잼, 코코아","부드러운 타닌, 붉은 과일, 달콤한",풍부한
조닌 벤티테레 피노 그리지오,화이트 와인,12.0,"청사과, 파인애플, 꽃","상큼한, 사과, 균형 잡힌","시트러스, 감귤"
펠릭스 솔리스 엘 푸길,레드 와인,13.5,복합적인,"프루티, 부드러운, 스파이시","균형 잡힌, 타닌"
다렌버그 더 갈보 가라지,레드 와인,15.0,"오크, 넛맥, 구운 고추","자두, 자몽, 라즈베리","버섯, 섬세한, 타닌"
다렌버그 와일드 픽시 쉬라즈,레드 와인,14.5,"블루베리, 오크, 흙내음","체리, 딸기, 바닐라","풍부한, 타닌, 긴 여운"
마르케스 데 라 카라스카 그란 리제르바,레드와인,13.5,"오크, 바닐라, 초콜릿, 버터","체리, 딸기, 풍부한, 타닌","부드러운, 긴 여운, 자두"
안젤로 네로 다 볼라,레드 와인,13.0,"스파이시, 체리, 허브","신선한, 과일",깔끔한
샤또 생 그레구아르 메독,레드 와인,13.0,"체리, 라즈베리, 딸기","라즈베리, 체리","타닌, 스파이시"
로스 콘데스 리제르바,레드 와인,13.5,"오크, 라즈베리, 블랙베리","바닐라, 코코넛","부드러운, 우아한"
콥케 파인 토니 포트,포트 와인,19.5,"과일, 달콤한, 바닐라","달콤한, 풍부한","균형 잡힌, 부드러운"
콥케 파인 루비 포트,포트 와인,19.5,"달콤한, 블랙베리, 신선한, 과일 잼","초콜릿, 바닐라, 오크","균형 잡힌, 달콤한, 진한"
콥케 20년 토니 포트,포트 와인,20.0,"말린 과일, 향신료, 나무","아몬드, 버터스카치, 꿀, 진한",긴 여운
캔달 잭슨 샤르도네,화이트 와인,13.5,"과일, 오크","사과, 시트러스, 바닐라, 꿀",은은한
미 떼루노 마야카바 말벡,레드 와인,14.0,"자두, 체리, 붉은 과일, 풀, 신선한, 바닐라, 스모키","부드러운, 달콤한, 타닌, 묵직한",긴 여운
지올,레드 와인,14.5,"자두, 블루베리, 삼나무, 초콜릿","강렬한, 타닌, 초콜릿",부드러운
빌로셀,레드 와인,14.0,"검은 과일, 달콤한, 초콜릿","블랙베리, 달콤한, 모카, 초콜릿",긴 여운
예브레,레드 와인,14.0,"붉은 과일, 사탕, 바닐라","부드러운, 타닌, 우아한, 신선한",부드러운
1865 마스터 블렌드 골프백,레드 와인,14.5,"스파이시, 체리, 레드커런트, 바닐라, 코코아, 오크","단단한 구조감, 조화로운, 부드러운 타닌","우아한, 긴 여운"
엠페라도르 드 바로스 비노 틴토 템프라니요,레드 와인,14.0,"붉은 과일, 블랙커런트, 오크","프루티, 강렬한, 달콤한",부드러운
프리미엄 1904 그라시아노,레드 와인,13.0,"블랙베리, 블루베리, 꽃","베리류, 달콤한, 부드러운 타닌",복합적인
이그레코 일 로쏘,레드 와인,13.5,"붉은 과일, 바닐라, 코코아","부드러운 타닌, 우아한",깔끔한
마이 러브 까베르네 소비뇽,레드 와인,15.0,"블랙베리, 과일, 후추","과일, 묵직한, 우아한",균형 잡힌
플래티넘 No.5,스파클링 와인,8.0,"딸기, 민트, 꽃","딸기, 레몬","은은한 탄산감, 깔끔한"
플래티넘 No.6,스파클링 와인,8.0,"포도, 야생화, 과일","포도, 베리류","은은한 탄산감, 깔끔한"
프레시넷 꼬든 네그로 까바 브뤼,스파클링 와인,11.5,"꽃, 멜론, 파인애플, 레몬","풋사과, 멜론, 배, 파인애플, 복숭아","긴 여운, 상쾌한, 탄산감"
디아블로 까베르네 소비뇽,와인,13.5,"블랙커런트, 체리, 토스트, 커피","체리, 자두, 달콤한, 타닌","부드러운, 긴 여운"
르 그랜드 써밋,레드 와인,13.5,"검은 딸기, 바닐라","블랙 체리, 삼나무, 자두","부드러운 타닌, 긴 여운"
뜨레 포르테 로쏘 3번 와인,레드 와인,13.0,"딸기, 체리, 붉은 과일","붉은 과일, 풍부한, 낮은 산도",타닌
콰트로 콘티 네그로아마로 4번 와인,레드 와인,13.0,"바닐라, 자두, 레몬, 오렌지","스모키, 버섯, 오크, 블랙베리",스파이시
콰트로 콘티 프리미티보 디 만두리아 골드 셀렉션,레드 와인,14.0,"자두, 블랙커런트, 체리, 오크","꿀, 오크, 가죽, 시나몬, 블랙베리","과일, 강렬한"
친퀘 세콜리 프리미티보 멘돌라 5번 와인,레드 와인,14.0,"자두, 감초, 체리, 블루베리","바닐라, 오크, 다크 초콜릿, 스파이스, 허브, 블랙베리","우아한, 강렬한"
바로스 루비 포트 와인,포트 와인,19.5,"신선한, 과일","우아한, 달콤한","깔끔한, 긴 여운"
바로스 LBV 포트 와인,포트 와인,20.0,블랙베리,"자두, 체리, 스파이스","달콤한, 긴 여운, 타닌"
바로스 콜헤이타 2007 포트 와인,포트 와인,20.0,"캐러멜, 바닐라, 오크","무화과, 자두, 헤이즐넛, 초콜릿","부드러운, 달콤한"
"타울레로, 몬테풀치아노 다브루쪼 2016",레드 와인,13.0,"레드베리, 복합적인","균형 잡힌, 상쾌한, 타닌",깔끔한
트라피체 브로켈 말벡,레드 와인,14.0,"베리, 과일, 오크","부드러운, 과일, 바닐라",깔끔한
루이 자도 부르고뉴 피노 누아,레드 와인,12.5,"체리, 라즈베리, 딸기, 붉은 과일, 가벼운, 오크","붉은 과일, 산뜻한, 실키",타닌
루이 자도 샤블리,화이트 와인,13.0,"레몬, 라임, 시트러스, 과일, 은은한","미네랄리티, 젖은 돌",경쾌한
루이 자도 부르고뉴 샤르도네,화이트 와인,13.0,"흰 꽃, 과일, 신선한, 오크, 바닐라","시트러스, 레몬, 사과, 자몽","깔끔한, 신선한"
콜럼비아 크레스트 H3 까베르네 소비뇽,레드 와인,14.5,"바닐라, 다크 초콜릿, 오크, 블랙베리, 자두, 체리","진한, 과일, 향신료, 실키","섬세한, 긴 여운"
콜럼비아 크레스트 H3 샤르도네,화이트 와인,13.5,"사과, 배, 스모키","미네랄리티, 풍부한, 과일, 오크, 바닐라",바닐라
오이스터 베이 소비뇽 블랑,화이트 와인,13.0,"열대 과일, 시트러스, 레몬, 자몽","사과, 멜론, 그린 애플, 복숭아, 파인애플","우아한, 신선한"
장 발몽 까베르네 소비뇽,레드 와인,13.0,"블랙커런트, 블랙베리, 카시스, 파워풀, 잘 익은 과일","부드러운 타닌, 블랙베리, 오크","긴 여운, 균형 잡힌"
장 발몽 샤르도네,화이트 와인,12.0,"라임, 파인애플, 아카시아, 신선한, 버터","프루티, 바닐라",산뜻한
페레즈 크루즈 까베르네 소비뇽 리제르바,레드 와인,13.5,"과일, 체리, 허브","부드러운, 오크, 과일",부드러운
빌라 안티노리 끼안티 클라스코 리제르바,레드 와인,14.0,"오크, 후추, 시나몬, 정향","체리, 베리, 붉은 과일, 부드러운",긴 여운
빌라 안티노리 로쏘 IGT,레드 와인,13.5,"자두, 말린 과일, 초콜릿","산뜻한, 복합적인, 우아한","과일, 긴 여운"
베를린 리슬링,화이트 와인,10.5,"상큼한, 과일, 꿀","달콤한, 산미, 과일",깔끔한
"비네롱 드 뷕시, 부르고뉴 꼬뜨 샬로네즈 피노 누아",레드 와인,12.5,"과일, 스모키, 오크","체리, 산미, 스파이시",깔끔한
"비네롱 드 뷕시, 부르고뉴 꼬뜨 샬로네즈 샤르도네",화이트 와인,13.0,"과일, 레몬, 시트러스","레몬, 사과, 오크, 산미",깔끔한
롱반 리저브 샤르도네,화이트 와인,13.5,"사과, 레몬, 시트러스","사과, 버터, 아몬드, 바닐라","상큼한, 부드러운"
롱반 리저브 까베르네 소비뇽,레드 와인,14.5,"오크, 바닐라, 흙내음","초콜릿, 허브, 딸기","미네랄리티, 자두, 체리"
롱반 피노 누아,레드 와인,13.5,"바닐라, 오크, 초콜릿, 체리","레드베리, 라즈베리, 자두, 잼, 블랙베리",부드러운
롱반 메를로,레드 와인,13.5,"블랙베리, 라즈베리, 오크, 바닐라","과일, 스모키, 체리, 가죽","긴 여운, 복합적인, 초콜릿"
롱반 진판델,레드 와인,13.5,"오크, 바닐라, 초콜릿, 자두","블루베리, 체리, 라즈베리, 딸기","달콤한, 부드러운, 무화과"
킴 크로포드 말보로 소비뇽 블랑,화이트 와인,12.5,"레몬, 자몽, 열대 과일","파인애플, 패션프루트, 배, 청사과","신선한, 부드러운"
카니버 까베르네 소비뇽,레드 와인,13.8,"커피, 토스트, 초콜릿, 오크","블루베리, 커피, 바닐라, 자두","쥬시, 타닌"
배비치 블랙 라벨 말보로 소비뇽 블랑,화이트 와인,13.0,"자몽, 레몬, 열대 과일, 패션프루트","청사과, 감귤, 파인애플, 라임",신선한
카니버 쉬라즈,레드 와인,14.5,"블루베리, 자두, 체리, 오크","라즈베리, 바닐라, 후추","부드러운, 타닌"
까테나 자파타 까테나 말벡,레드 와인,13.5,"오크, 초콜릿, 바닐라, 커피","블루베리, 자두, 타바코, 가죽, 스모키",부드러운 타닌
까테나 자파타 알라모스 말벡,레드 와인,13.5,"블랙베리, 자두, 블루베리, 오크","초콜릿, 바닐라, 체리, 라즈베리","달콤한, 우아한"
텍스트북 나파 메를로,레드 와인,13.3,"오크, 초콜릿, 바닐라","블루베리, 자두, 흙내음, 가죽, 스모키","파워풀, 부드러운"
캘러웨이 까베르네 소비뇽,레드 와인,13.5,"바닐라, 꽃, 오크, 삼나무","체리, 바닐라, 허브","은은한, 균형 잡힌"
머드 하우스 소비뇽 블랑,화이트 와인,13.0,"레몬, 허브, 자몽, 망고","패션프루트, 복숭아, 사과, 배, 레몬",깔끔한
우마니 론끼 요리오,레드 와인,13.5,"자두, 감초, 검은 과일","오크, 초콜릿, 바닐라, 체리",균형 잡힌
디킨 쉬라즈,레드 와인,13.5,"바닐라, 오크, 커피, 자두","블루베리, 체리, 초콜릿, 캐러멜","스파이시, 과일"
도그 포인트 소비뇽 블랑,화이트 와인,13.5,"감귤, 허브, 열대 과일","복숭아, 구아바, 멜론, 감귤, 미네랄리티","깔끔한, 상큼한"
마르케스 데 카사 콘차 까베르네 소비뇽,레드 와인,14.6,"오크, 초콜릿, 바닐라, 커피","블루베리, 자두, 타바코, 가죽, 스모키","부드러운 타닌, 긴 여운"
앙시앙 땅 까베르네 시라,레드 와인,13.5,"블랙베리, 라즈베리","바닐라, 오크, 베리",부드러운
앙시앙 땅 샤르도네/소비뇽,화이트 와인,12.5,"라임, 오렌지, 베리","산미, 과일",섬세한
도머스 어리어,레드 와인,14.7,"나무, 민트, 베리, 체리, 바닐라","타닌, 베리, 스모키, 바닐라",긴 여운
텍스트북 나파 까베르네 소비뇽,레드 와인,13.3,"후추, 블랙커런트, 담배, 연필심","자두, 체리, 유칼립투스, 블루베리",부드러운 타닌
브레드 앤 버터 피노 누아,레드 와인,13.5,"라즈베리, 체리, 카시스, 오크","체리, 산딸기, 라즈베리, 스모키","부드러운 타닌, 긴 여운"
더 롱 독 블랑,화이트 와인,12.5,"레몬, 열대 과일, 멜론","배, 사과, 라임, 미네랄리티","부드러운, 깔끔한"
카사 로호 마초맨,레드 와인,14.5,"체리, 로즈마리, 오크, 가죽","자두, 블랙베리, 바닐라, 초콜릿","부드러운 타닌, 긴 여운"
캘러웨이 샤르도네,화이트 와인,13.0,"배, 사과, 바닐라, 바닐라, 레몬","파인애플, 감귤, 헤이즐넛, 멜론","달콤한, 부드러운"
미션 서드 까베르네-시라,레드 와인,13.0,"바닐라, 오크, 체리, 후추","블루베리, 다크 초콜릿, 블랙커런트","달콤한, 균형 잡힌"
카를로 사니 수수마니엘로,레드 와인,15.0,"초콜릿, 오크, 커피, 꽃, 후추","자두, 블루베리, 블랙베리, 꿀",과일
빌라 아 세스타 리팔텔라 끼안티 수페리오레 DOCG,레드 와인,13.5,"라즈베리, 오크, 커피, 타바코, 향신료","체리, 라즈베리, 발사믹","상큼한, 긴 여운"
오미나 로마나 에르메스 디악토로스 비앙코,화이트 와인,13.5,"오크, 바닐라, 버터, 자스민","꿀, 배, 사과, 미네랄리티, 복숭아, 파파야","신선한, 긴 여운"
오미나 로마나 에르메스 디악토로스 로쏘,레드 와인,13.5,"바닐라, 정향, 초콜릿","크랜베리, 블랙커런트, 자두",부드러운
오미나 로마나 리네아 아르스 마냐 메를로,레드 와인,14.5,"체리, 발사믹, 가죽, 송로버섯, 스모키, 타바코","자두, 무화과, 토스트, 코코아","부드러운 타닌, 스모키"
꼴레 꼬르비아노 몬테풀치아노 다브루쪼,레드 와인,13.0,"바닐라, 오크, 초콜릿","자두, 블루베리, 블랙베리, 체리","달콤한, 산뜻한"
"탈라몬티, 모다 몬테풀치아노 다브루쪼",레드 와인,13.0,"바닐라, 오크, 초콜릿, 허브","체리, 라즈베리, 자두","풍부한, 오크"
"헤드라인, 랑혼크릭 쉬라즈",레드 와인,14.8,"오크, 바닐라, 초콜릿, 민트, 커피","자두, 블랙베리, 블루베리, 코코넛","부드러운 타닌, 긴 여운"
"헤드라인, 멕라렌 베일 까베르네 소비뇽",레드 와인,14.5,"블루베리, 타바코, 허브, 참나무","초콜릿, 자두, 라즈베리","우아한, 타닌"
"페탈루마, 화이트 라벨 아델라이드 힐 쉬라즈",레드 와인,14.5,"후추, 스파이시, 오크, 바닐라","코코넛, 유칼립투스, 달콤한, 민트","산뜻한, 부드러운 타닌"
"페탈루마, 옐로우 라벨 마운트 바커 쉬라즈",레드 와인,15.0,"후추, 향신료, 꽃","초콜릿, 커피, 블랙베리","풍부한, 긴 여운"
"페탈루마, 옐로우 라벨 쿠나와라 까베르네 메를로",레드 와인,14.5,"향신료, 카시스, 블랙커런트, 체다 치즈, 오크","스파이시, 자두, 블랙베리","풍부한, 타닌, 우아한"
"산타 에마 셀렉트 떼루아 리제르바, 소비뇽 블랑",화이트 와인,12.5,"레몬, 포도, 구스베리, 청사과","배, 사과, 열대 과일, 시트러스","균형 잡힌, 신선한"
"산타 에마 셀렉트 떼루아 리제르바, 샤르도네",화이트 와인,12.5,"바나나, 패션프루트, 파인애플","열대 과일, 사과, 복숭아, 레몬","신선한, 프루티"
"산타 에마 셀렉트 떼루아 리제르바, 까르미네르",레드 와인,13.5,"타바코, 후추, 오크, 초콜릿","블랙베리, 블루베리, 산뜻한","타닌, 부드러운"
"산타 에마 셀렉트 떼루아 리제르바, 까베르네 소비뇽",레드 와인,13.5,"오크, 크랜베리, 타바코, 바닐라","체리, 라즈베리, 블루베리, 토스트, 자두","타닌, 강렬한"
샤를 드 페르 오가닉 스파클링,스파클링 와인,11.5,"꽃, 시트러스, 감귤, 사과","배, 복숭아, 청사과, 레몬","깔끔한, 신선한, 균형 잡힌"
마르케스 데 리스칼 아리엔조 크리안자,레드 와인,14.0,"베리, 코코넛, 바닐라, 오크","체리, 라즈베리, 과일","자두, 블랙베리, 블루베리, 긴 여운"
킹스그로브 나파 밸리 까베르네 소비뇽,레드 와인,14.0,"과일, 바닐라, 스파이시, 오크, 허브","바닐라, 자두, 체리","긴 여운, 묵직한"
"비네티 자냐타, 레 살리네",화이트 와인,14.0,"꽃, 바닐라, 열대 과일, 오크","레몬 그라스, 미네랄리티, 민트, 짭짤한, 파인애플","균형 잡힌, 꿀"
킹스그로브 나파 밸리 까베르네 소비뇽,레드 와인,14.0,"과일, 오크, 바닐라, 스파이시, 허브","바닐라, 자두, 체리","긴 여운, 묵직한"
"비네티 자냐타, 레 살리네",화이트 와인,12.5,"열대 과일, 꽃, 바닐라, 오크","레몬 그라스, 민트, 미네랄리티, 짭짤한, 파인애플","균형 잡힌, 꿀"
바로스 콜헤이타 2007 포트 와인,포트 와인,20.0,"캐러멜, 바닐라, 오크","무화과, 자두, 헤이즐넛, 초콜릿","달콤한, 부드러운"
피어랑 데미섹 블랑,스파클링 와인,11.0,"머핀, 시트러스, 감귤, 과일","사과, 파인애플, 레몬, 복숭아","달콤한, 산뜻한, 긴 여운, 자몽"
샤또 딸보 2018,레드 와인,13.5,"오크, 스파이시, 향신료, 타바코, 민트, 감초","산딸기, 블랙커런트, 블랙베리, 가죽, 스모키","균형 잡힌, 묵직한, 타닌"
샤또 딸보 2018,레드 와인,14.5,"오크, 타바코, 향신료, 흑연, 블랙체리","블랙커런트, 블랙베리, 가죽, 스모키, 흙내음","균형 잡힌, 묵직한, 타닌"
두게싸 리아 아스티 세코,스파클링 와인,10.5,"꽃, 아카시아꽃, 열대 과일","청사과, 복숭아, 배","리치, 신선한"
섹슈얼 초콜릿,레드 와인,14.5,"블랙베리, 향신료, 체리","꽃, 다크 초콜릿, 블랙베리, 체리","라즈베리, 묵직한, 부드러운, 자두"
러브 해머,레드 와인,14.5,"바닐라, 후추, 올리브, 체리","체리, 블랙베리, 모카, 타바코","스파이스, 초콜릿, 오크"
브로큰 드림즈,화이트 와인,11.5,"배, 사과, 버터, 토스트","망고, 과일, 미네랄리티, 오크","부드러운, 버터"
스탠드 아웃 레드,레드 와인,13.5,"콜라, 체리, 정향, 바닐라","블랙베리, 달콤한","균형 잡힌, 풍성한, 부드러운"
슬로 잼스,화이트 와인,12.0,"라임, 레몬 그라스, 열대 과일","자몽, 복숭아, 자두, 살구","키위, 꿀, 미네랄리티, 신선한"
샌드 누즈,로제 와인,13.5,"복숭아, 수박, 생강","자몽, 딸기, 수박, 복숭아","신선한, 복숭아, 배, 달콤한"
섹슈얼 초콜릿,레드 와인,14.5,"체리, 블랙베리, 향신료","블랙베리, 체리, 꽃, 다크 초콜릿","묵직한, 부드러운, 자두, 라즈베리"
샤또 드 피제이 보졸레 누보,레드 와인,12.5,"체리, 딸기, 라즈베리","블루베리, 블랙베리, 과일 잼","신선한, 요거트, 배, 바나나"
까시예로 델 디아블로 리제르바 에스페셜 윈터 스페셜 까베르네 소비뇽,레드 와인,13.5,"오크, 타바코, 초콜릿","자두, 체리, 과일, 블랙베리","긴 여운, 균형 잡힌, 가죽, 스모키"
까시예로 델 디아블로 리제르바 에스페셜 윈터 스페셜 샤르도네,화이트 와인,13.5,"배, 멜론, 복숭아, 오크, 바닐라","파인애플, 레몬, 시트러스, 감귤, 자몽","헤이즐넛, 견과류"
까시예로 델 디아블로 리제르바 에스페셜 윈터 스페셜 시라,레드 와인,13.5,"레드커런트, 오크, 후추, 향신료","체리, 카시스, 블루베리, 토스트","부드러운, 긴 여운, 복합적인"
까시예로 델 디아블로 리제르바 에스페셜 윈터 스페셜 소비뇽 블랑,화이트 와인,13.5,"레몬, 라임, 자몽","청사과, 사과, 배, 시트러스, 감귤","구스베리, 아스파라거스"
쓰리 스타 바이 골든 블랑,스파클링 와인,12.0,"크래커, 꿀, 말린 과일","달콤한, 딸기, 배, 사과","버터, 부드러운"
팔로 알토 리제르바 I,레드 와인,13.5,"블랙베리, 블랙 체리, 향신료, 오크, 타바코","모카, 바닐라, 체리","타닌, 균형 잡힌, 긴 여운"
팔로 알토 리제르바 II,레드 와인,13.5,"블루베리, 바닐라, 오크","자두, 체리, 딸기, 스모키","부드러운, 긴 여운"
팔로 알토 리제르바 III,레드 와인,13.5,"오크, 바닐라, 타바코, 커피","블루베리, 자두, 블랙커런트, 스파이시","가죽, 스모키, 바닐라, 타닌"
팔로 알토 소비뇽 블랑,화이트 와인,12.0,"시트러스, 감귤, 자몽, 레몬","청사과, 배, 구스베리","사과, 복숭아, 허브"
프론테라 프리미엄 까베르네 소비뇽,레드 와인,12.5,"오크, 바닐라, 초콜릿","체리, 블랙 체리, 블루베리","긴 여운, 균형 잡힌"
프론테라 프리미엄 메를로,레드 와인,12.5,"타바코, 오크, 초콜릿","체리, 라즈베리, 자두, 스파이시","허브, 부드러운, 균형 잡힌"
프론테라 프리미엄 샤르도네,화이트 와인,12.5,"시트러스, 감귤, 바닐라","파인애플, 자몽, 레몬","배, 살구, 복숭아, 신선한"
오스본 화이트 포트 와인,포트 와인,19.5,"꽃, 과일, 꿀, 사과","복숭아, 살구, 열대 과일, 부드러운","달콤한, 긴 여운, 부드러운"
오스본 루비 포트 와인,포트 와인,19.5,"초콜릿, 오크, 타바코","달콤한, 라즈베리, 블랙커런트, 자두","부드러운, 긴 여운, 오크, 달콤한, 스파이시"
오스본 토니 포트 와인,포트 와인,19.5,"오크, 캐러멜, 초콜릿, 꿀","말린 과일, 견과류, 가죽, 크랜베리, 코코아","말린 과일, 자두, 부드러운, 달콤한"
토카이 하스레벨루 도미니움 드라이 화이트,토카이 와인,11.5,"라임, 꿀, 바닐라","오크, 청사과",긴 여운
토카이 푸르민트 도미니움 화이트,화이트 와인,12.0,"라임, 꿀, 바닐라, 풍부한, 꽃","청사과, 아몬드, 견과류","긴 여운, 달콤한"
벨꼴레 모스카토 다스티,스위트 와인,5.5,"오렌지, 꽃, 아몬드","청사과, 복숭아","복합적인, 과일"
하디 VR 까베르네 소비뇽,레드 와인,13.0,자두,"블랙커런트, 붉은 과일, 오크","긴 여운, 타닌"
하디 VR 샤르도네,화이트 와인,13.0,열대 과일,"산뜻한, 멜론, 과일, 은은한","오크, 과일"
하디 VR 쉬라즈,레드 와인,13.0,"자두, 정향","부드러운, 라즈베리, 과일","바닐라, 후추, 체리"
하디 VR 모스카토,스파클링 와인,6.0,"신선한, 과일","진한, 리치, 건포도","달콤한, 열대 과일"
캐년로드 까베르네 소비뇽,레드 와인,13.0,"무화과, 커피 콩, 오크, 삼나무","라즈베리, 검은 과일, 모카","부드러운, 캐러멜"
캐년로드 메를로,레드 와인,12.5,"진한, 과일","체리, 블랙베리, 잼","바닐라, 계피, 향신료"
캐년로드 샤르도네,화이트 와인,12.5,"배, 사과","노란 사과, 구운 견과류, 버터","파인애플, 향신료"
캐년로드 화이트 진판델,스위트 와인,8.0,"메론, 크랜베리","딸기, 체리, 수박, 복숭아, 꿀",열대 과일
카르페니 말볼티 1868 프로세코 DOCG,스파클링 와인,11.0,"시트러스, 감귤","배, 청사과, 살구, 복숭아, 멜론","라임, 레몬, 요거트"
카르페니 말볼티 프로세코 트레비소 DOC,스파클링 와인,11.0,"복숭아, 오렌지","섬세한, 균형 잡힌, 꽃, 살구, 사과","꽃, 아몬드"
로스 바스코스 크로마스 까베르네 소비뇽 그란 리제르바,레드 와인,14.5,"딸기, 체리, 구스베리, 제비꽃","캐러멜, 흑연, 타바코, 과일 잼","오크, 바닐라, 라즈베리, 긴 여운"
로스 바스코스 크로마스 까르미네르 그란 리제르바,레드 와인,14.5,"블랙베리, 자두, 블랙 체리","백후추, 허브, 크랜베리","부드러운, 균형 잡힌, 오크"
슈테른탈러 크리스트킨들 글루바인,레드 와인,9.5,"사과, 계피, 정향, 카다멈","블루베리, 오렌지, 달콤한","부드러운, 스파이시, 긴 여운"
샤또 레 알베르 보르도 루즈,레드 와인,14.0,"블랙커런트, 가죽","부드러운, 타닌, 블랙 체리",오크
샤또 레 알베르 블랑 섹 소비뇽 블랑,화이트 와인,13.0,"신선한, 과일","부드러운, 살구, 복숭아, 꽃","자몽, 열대 과일"
신퀀타 꼴레지오네,레드 와인,14.5,"바닐라, 체리, 오크, 커피","잼, 건자두, 블랙베리, 블랙커런트, 블랙 체리","긴 여운, 후추, 가죽"
